user,text
SappKeili,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
MrRicksPub,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
shannon200308,@BradMil28285346 @kristie_lauraaa @Robert43049541 @JoeBiden 17 and here's context making y'all mad was simple 🤝 plu… https://t.co/IPVPJKKajJ
dayead,@ProjectLincoln Agreed. How long has @JoeBiden had brain disease?
IAmSueSue2,@MrRuffin_ @johnmcomfort @JoeBiden Media is focused on the timeline because it doesn't make any sense.  SICK of this fool. #IdiotInChief
KarenLL11,RT @RichardGrenell: Women are loving @realDonaldTrump on law and order.   People are nervous about the @JoeBiden supporters rioting in the…
mr_goblue,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
NarhDorsted,@JimCarrey @JoeBiden @AlecBaldwin @MayaRudolph @chrisrock Biden and Trump. https://t.co/hFeQnykjSq
Lilly12640609,@ProjectLincoln @JoeBiden @SymoneDSanders   Yes!  Or I will stop giving money each time you ask.  Don’t be dumb asses.
DianeRoderick4,"RT @SteveSchmidtSES: .@JoeBiden We believe in you. We are with you. Return justice, normalcy, decency, competence and dignity to the White…"
BlueSFPolitico,RT @SteveSchmidtSES: Compassion and decency do not require unilateral disarmament. @JoeBiden.  Press forward. Attack. Spend them into the g…
heitmany,RT @Tombstone1954: Trump is so unpopular he only has 86.7 million followers on here and popular @JoeBiden has 10.3 million. This is where t…
TeresanMS,"RT @BrentScher: A lot of praise for @JoeBiden campaign for pulling negative ads, but scan of Facebook ad library shows it’s not really true…"
LisaBla63631481,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
Lovesbaking63,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
GregWBond,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
66stilllliberal,@gnuseibeh @realDonaldTrump @JoeBiden No.  There's no reason to postpone an election.  Pence can act in Trump's ste… https://t.co/n8GWIrdabV
Philiaravon,"RT @mayaharris_: An important thing to remember about @JoeBiden and @KamalaHarris when it comes to COVID-19: They believe in safety, transp…"
GrangerF451,@GitYorGunz @JoeBiden Joe tested negative yesterday. Should be ok. Far enough away from that spew.
Dist_5,@Mike_Pence Trump tested positive after the debate and DIDN'T tell @JoeBiden. He than went to #Minnesota &amp;… https://t.co/Fdv0Ys2d1c
hapkidogal,"RT @hypomanicII: Hey @JoeBiden - please resume your ads. The attacks on you continue unabated, and wait until this guy is discharged from t…"
SingingkidGreg,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
IsabelleHaugen,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
eddievol89,Do it @JoeBiden - he’s lying to America. https://t.co/MqISIYiODY
michieboo101,"@JoeBiden , please stop this this crap about suspending ish! Keep the movement going!  @realDonaldTrump could care… https://t.co/9TxfElbCu3"
jav8715,RT @malcolmkenyatta: In one month we will choose: Truth over Lies. Science over Fiction.  Unity over Division. Hope over Fear.  We’ll choos…
chiquibon2,"@BoomBlackBird @QTAnon1 @JoeBiden You're a Democrat, a Republican will vote for Trump! Stop lying. #INSTABLOCK"
ritchiedc,RT @CraigRSawyer: @JoeBiden Global Marxism is evil. You represent an evil agenda of slavery &amp; oppression. 🇨🇳 Shame &amp; Dishonor on you.
3dinidaho,RT @RichardGrenell: Reminder: @JoeBiden is running TV commercials saying he will mandate masks in January 2021 if elected.
peteypolo,"@chrislhayes They exposed @JoeBiden and @DrBiden, and staffers for both campaigns, and people at the venue. UnFUCKI… https://t.co/sEjq5qqyLA"
Brialalexi,"RT @JohnLopezIL: @NewDayForNJ @DrPhilOsopher54 Sadly, @TheDemocrats have clung to @FBI Director Wray's statement at @HomelandDems last mont…"
CariCorbett100,@JustSchmeltzer @SunniRoe @JoeBiden Send it to him @JoeBiden
Careyless,Now put your ads back up! https://t.co/mr5LprevvU
The_Old_Hack,"RT @JoeBiden: It’s debate night, so I’ve got my earpiece and performance enhancers ready. https://t.co/EhOiWdjh1b"
HamiltonGrady1,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
Octane202,@JoeBiden watch your back Joe. You have already publicly said you don’t support the new green deal. This mob that s… https://t.co/BunwLmejhp
m_orenstein,"RT @JustSchmeltzer: If I am @JoeBiden, I am using this moment, when people are nervously watching the news a lot, to buy 30 mins on network…"
btmauggie,RT @arden_messing: These despicable so called doctors never had the decency to tell @JoeBiden and his family that @realDonaldTrump was posi…
SylviaZ1913,RT @sebastianbach: There's this thing called science. #scienceknows #googlethatshit @JoeBiden believes in science that's why I believe in J…
RobbWuddog,"RT @JimCarrey: “Look...here’s the deal!” I’m playin’ @JoeBiden Live From NY on Saturday Night with @AlecBaldwin, @MayaRudolph, the amazing…"
dvmbaron,RT @angrybIackgirI: he said “oomfs got corona but not me yall rest easy folks 🕺”
JustinMikita,"Reminder: Donald Trump, Mitch McConnell &amp; their republican cronies have minimized &amp; lied about the severity of covi… https://t.co/LFrU2KY6z2"
gina_asada,"RT @mayaharris_: An important thing to remember about @JoeBiden and @KamalaHarris when it comes to COVID-19: They believe in safety, transp…"
Thejude99,RT @__Arthur_Dent__: @ProjectLincoln @JoeBiden you are cleared for entry sir. Release the kraken.
teach_the_kids,@rolandsmartin @JoeBiden @realDonaldTrump @TimMurtaugh @KellyannePolls @IngrahamAngle @seanhannity @marklevinshow… https://t.co/1rnqoabPnf
LI2Miami,"RT @mayaharris_: An important thing to remember about @JoeBiden and @KamalaHarris when it comes to COVID-19: They believe in safety, transp…"
lyinlefties,"@JoeBiden You’re running as a deception. You claim you’ll be our president, but as soon as you’re elected you will… https://t.co/AqgrvxMaqL"
MarkMcKeen4,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
luciabrawley,"RT @WalshFreedom: With all the nonstop focus on Trump, this doesn’t get said enough:  Thank you @JoeBiden for campaigning responsibly over…"
CochiseJohn,@JoeBiden @JoeBiden will be a puppet controlled by the #Democrat and other #RadicalLeftists. https://t.co/z77miXU8aE
Stevehaspeeves,RT @ivyjofreeman: @jrgaillot @JoeBiden I'm sick of Democrats always being soft. This is a fight for our Country!! His adds are truthful and…
Bronxie12,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
Jules31332070,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
hautebebe,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
Bill4lakelife,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
LesRubino,My ballot is coming in the mail today. I cannot wait to vote for @JoeBiden and @KamalaHarris
johnnyb496,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
lesliesc10,@ignatzz @HopealwaysRene @JoeBiden And stopping their Corruption. Filling there greedy pockets.with our tax payers money.
SoycialistsFail,"@JoeBiden So you'll equally enslave us all through the New World Order you love to talk about? Thanks, but no thanks. I do not consent."
chandra_gego,RT @malcolmkenyatta: In one month we will choose: Truth over Lies. Science over Fiction.  Unity over Division. Hope over Fear.  We’ll choos…
CherylFawn,"RT @Jameshealyactor: @JoeBiden don't play nice,  get your ads back on tv and hit the campaign trial harder.  Mask up and go! Drumpf isn't s…"
unstopable2014,@JoeBiden Keep campaigning Joe!!! They moving along with their Supreme Court pick.
lauraleeirish,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
RecentlyJaded,RT @icecreamonacone: @MeidasTouch If T and Melania knew they were BOTH positive BEFORE arriving at the debate... Then that is CRIMINAL.  Th…
MaryRubio1,RT @katgal2: @gnuseibeh @realDonaldTrump @JoeBiden This all on him and no one else...I hope he loses BIG https://t.co/sKncSfi6zI
IAmTheStorm2,"RT @DogginTrump: @JoeBiden Sir, he knew he had the virus &amp; willingly risked your life &amp; the lives of others. 24 infected that we know of no…"
bryttan77,RT @Myhasle: @bryttan77 @MarianaHirmas I knew about BLM using Act Blue but not that that the https://t.co/o2vHGneJPd website reirects you t…
thechef71,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
AVIVKLN,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
BachmeierTerry,RT @LSD122070: Vote below and tell @JoeBiden if you agree with @SteveSchmidtSES that he should or shouldn’t #RollTheAdsNOW against trump!…
SteveWhoVain,@JoeBiden @KamalaHarris Masks On Gloves Off should be your new campaign slogan.  The Trump Campaign doesn't care if… https://t.co/KI8PYMMgy1
bloolee98,RT @JohnBarrowman: If @POTUS knew he was positive when he did the debate with @JoeBiden that is straight out of the #Putin playbook : infec…
KathyLovesPizza,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
realdaisydeclet,RT @AynRandPaulRyan: @JoeBiden Thank you for your leadership on this.  If only we'd had a real leader in the White House for the last 4 yea…
gabriellex5954,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
MTMTravelers01,RT @meenaharris: One thing I can tell you that @JoeBiden and @KamalaHarris do not have is a reckless disregard for human life. 30 days.
Wewdrshug,RT @SteveSchmidtSES: Compassion and decency do not require unilateral disarmament. @JoeBiden.  Press forward. Attack. Spend them into the g…
Jane69629967,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
deneencostic,@ValerieCatrow @JoeBiden I'm totally voting for Biden. Just riffing on the White House presser where when asked if… https://t.co/8zAEfu1Q2u
ThatJordanBrady,Joe!!! Campaign hard!! It's about winning!! Finish him! https://t.co/1HlIDQu6gy
Sammydawg2,RT @Tombstone1954: Trump is so unpopular he only has 86.7 million followers on here and popular @JoeBiden has 10.3 million. This is where t…
jldavisart,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
HeartieDee,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
buffyjozeus,@gnuseibeh @realDonaldTrump @JoeBiden Are you kidding. Biden IS a gentleman and should NOT postpone any election. I… https://t.co/7wpRvIgdZP
fotopak,"RT @BrentScher: A lot of praise for @JoeBiden campaign for pulling negative ads, but scan of Facebook ad library shows it’s not really true…"
MLeRoi,RT @amygo254: @mmpadellan @JoeBiden I think he knew he was positive before he turned up for that debate and turned up too late to be tested.
RiderHonu,@GabrielKnights1 @JoeBiden And you could be correct. For this discussion we would need to make sure we agree on def… https://t.co/X2tpRp0ieX
sierrahiker53,"@maddow @maddow @JoeBiden needs to put all his ads back up!  This is no time to retreat in this election., I do not… https://t.co/aFpiIZKPu3"
Tlovinmylife,@MsDanielle05 @RepVernonJones @JoeBiden @realDonaldTrump @TeamTrump China virus!
cherylt73175242,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
Suburbanmom37,RT @georgelittledc: If Trump was diagnosed with COVID on Wednesday then he almost certainly had it while he debated @JoeBiden. Wanton disre…
sccrgirl1718,"RT @SteveSchmidtSES: .@JoeBiden We believe in you. We are with you. Return justice, normalcy, decency, competence and dignity to the White…"
mclout99,"RT @RealJamesWoods: #JoeBiden is the only presidential candidate in history to wage a campaign in absentia. Between his basement, his “lid,…"
sjshuster,"RT @JustSchmeltzer: If I am @JoeBiden, I am using this moment, when people are nervously watching the news a lot, to buy 30 mins on network…"
kelseiabreu,RT @60Mins: Opponent of the opponent. A former staffer of @JoeBiden reveals why the Democrat candidate should never be President. SUNDAY on…
usfbullssp,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
kyerecic,RT @kyerecic: @TrumpWarRoom  @realDonaldTrump @Mike_Pence @GOPLeader  REMEMBER WHO HE IS... RIGHT NOW HE IS CALLING @JoeBiden WEAK AND STUP…
happyclam21,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
BullSheet18,RT @__Arthur_Dent__: @ProjectLincoln @JoeBiden you are cleared for entry sir. Release the kraken.
_Midwest_Sports,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
DorrowMichelle,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
BlueinGA1,@gnuseibeh @realDonaldTrump @JoeBiden How can you know what a gentleman would do as you’re clearly not one.
Julia_and_Chloe,RT @SteveSchmidtSES: Compassion and decency do not require unilateral disarmament. @JoeBiden.  Press forward. Attack. Spend them into the g…
btownpatriot,RT @GrrrGraphics: Oh look - we finally spotted a #JoeBiden boat parade! https://t.co/qwiGG35aPP
Charlatte121117,@LanceKern @JoeBiden Memes don't help you make a point that is wrong.
ReinKahlke,@thehill Don't give these bastards any empathy! @DNCWarRoom @DNC @JoeBiden @KamalaHarris
kevindqc,@rosalind1485 @DrLeanaWen @drsanjaygupta @JoeBiden I'm sure they could make it virtual
therealkro,Here’s the thing guys: I know @JoeBiden is an upright and highly decent guy with that old school ethical and genuin… https://t.co/zWQOYHMu3T
seemva1,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
katuroo,RT @Pismo_B: Meanwhile in @JoeBiden’ s Delaware....  #CreepyJoeBiden   https://t.co/AHXoQ4wjh2
Concern_UMatter,"RT @VibeSoHigh: @DonaldJTrumpJr @realDonaldTrump @FoxNews published the following on September 4:  “More than 175 current, former law enfor…"
rutledgecharle1,Wow! Biden said something I can kinda understand. https://t.co/ndpqodlOgi
Menasyng,@AdonisNimbus @Sk8erB4H8r @girlfromsky31 @drinkysr @Shyjani7 @GeoffreyPomeroy @JoeBiden And I was referring to the… https://t.co/5PhLCd8kxH
maxalankuhns,RT @the__snowflake_: But. I have a video on my phone of you stating “i don’t work for you”. Care to elaborate? Or are these not Americans h…
Fiona79756543,"RT @DocWashburn: So Twitter has made me ""prove you're not a robot"" several days in a row now. Are they harassing any other conservatives as…"
raeganlady,RT @RepVernonJones: I stopped by the Bethesda Medical Ctr. Mr. President to pray for you. The American people have you on our minds and in…
William_muney,@JoeBiden U did with that 94 crime bill #jimcrowjoe
TaylorMadeBride,RT @mmpadellan: Dear @JoeBiden -- It's time to go ahead and put your ads back up. The Commander-in-Covid just tried to kill you.
MimiWill,@ElieNYC @JuliBunting Sounds like a tRump plan to me. He’s an assh0le in every regard. He knew &amp; hoped he give it t… https://t.co/lhbhp8mQyV
imanativesf,RT @SteveSchmidtSES: .@JoeBiden Please put your ads back on the air ASAP. Trump is a profound danger to the future of the company. His infe…
mbbmermaid,"RT @donwinslow: I hope President Trump fully recovers, but I don't think that @JoeBiden should suspend anything.  The stakes are too high.…"
ritchiedc,RT @MrsMalindo: @JoeBiden No way. You will never be my President. I want Trump!
